IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,,,,,,,,,,,,,68.07,,,,,,68.07,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2010,false,,,,,,,,,,,,,68.42,,,,,,68.42,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,,,,,,,,,,,,,68.9,,,,,,68.90,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2010,false,,,,,,,,,,,,,69,,,,,,69.00,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2010,false,,,,,,,,,,,,,69.48,,,,,,69.48,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2010,false,,,,,,,,,,,,,69.88,,,,,,69.88,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2010,false,,,,,,,,,,,,,69.94,,,,,,69.94,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2010,false,,,,,,,,,,,,,7.55,,,,,,7.55,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,,,,,,,,,,,,,70.44,,,,,,70.44,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2010,false,,,,,,,,,,,,,70.85,,,,,,70.85,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2010,false,,,,,,,,,,,,,70.99,,,,,,70.99,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,,,,,,,,,,,,,71,,,,,,71.00,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,,,,,,,,,,,,,71.09,,,,,,71.09,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2010,false,,,,,,,,,,,,,71.35,,,,,,71.35,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010,false,,,,,,,,,,,,,72.05,,,,,,72.05,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2010,false,,,,,,,,,,,,,72.23,,,,,,72.23,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2010,false,,,,,,,,,,,,,72.32,,,,,,72.32,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2010,false,,,,,,,,,,,,,72.36,,,,,,72.36,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,false,,,,,,,,,,,,,72.36,,,,,,72.36,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,,,,,,,,,,,,,72.4,,,,,,72.40,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,,,,,,,,,,,,,73.4,,,,,,73.40,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2010,false,,,,,,,,,,,,,73.5,,,,,,73.50,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,,,,,,,,,,,,,73.77,,,,,,73.77,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2010,false,,,,,,,,,,,,,73.95,,,,,,73.95,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,,,,,,,,,,,,,74.44,,,,,,74.44,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2010,false,,,,,,,,,,,,,75.41,,,,,,75.41,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2010,false,,,,,,,,,,,,,75.69,,,,,,75.69,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,,,,,,,,,,,,,76.18,,,,,,76.18,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2010,false,,,,,,,,,,,,,76.25,,,,,,76.25,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,false,,,,,,,,,,,,,78,,,,,,78.00,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2010,false,,,,,,,,,,,,,78.27,,,,,,78.27,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,false,,,,,,,,,,,,,78.45,,,,,,78.45,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2010,false,,,,,,,,,,,,,78.54,,,,,,78.54,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,false,,,,,,,,,,,,,79.86,,,,,,79.86,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,,,,,,,,,,,,,79.89,,,,,,79.89,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,,,,,,,,,,,,,8.89,,,,,,8.89,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,false,,,,,,,,,,,,,81.09,,,,,,81.09,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2010,false,,,,,,,,,,,,,81.44,,,,,,81.44,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2010,false,,,,,,,,,,,,,81.93,,,,,,81.93,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,,,,,,,,,,,,,82.49,,,,,,82.49,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2010,false,,,,,,,,,,,,,82.71,,,,,,82.71,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,,,,,,,,,,,,,83.41,,,,,,83.41,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2010,false,,,,,,,,,,,,,84.2,,,,,,84.20,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2010,false,,,,,,,,,,,,,84.27,,,,,,84.27,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2010,false,,,,,,,,,,,,,84.29,,,,,,84.29,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,,,,,,,,,,,,,84.51,,,,,,84.51,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2010,false,,,,,,,,,,,,,84.68,,,,,,84.68,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,false,,,,,,,,,,,,,85.93,,,,,,85.93,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2010,false,,,,,,,,,,,,,86.27,,,,,,86.27,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2010,false,,,,,,,,,,,,,89.18,,,,,,89.18,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,,,,,,,,,,,,,9.84,,,,,,9.84,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,false,,,,,,,,,,,,,90.78,,,,,,90.78,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,,,,,,,,,,,,,90.79,,,,,,90.79,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2010,false,,,,,,,,,,,,,91.74,,,,,,91.74,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2009,false,,,,,,,,,,,,,,,,,,,,,"VEN data deleted on GHED for 2000-2017; due to the change in currency from 2021, the series are not displayable on GHED anymore (need too much decimals",EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2009,false,,,,,,,,,,,,,10.12,,,,,,10.12,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2009,false,,,,,,,,,,,,,10.35,,,,,,10.35,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2009,false,,,,,,,,,,,,,10.98,,,,,,10.98,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2009,false,,,,,,,,,,,,,12.77,,,,,,12.77,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2009,false,,,,,,,,,,,,,12.8,,,,,,12.80,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2009,false,,,,,,,,,,,,,14.28,,,,,,14.28,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2009,false,,,,,,,,,,,,,14.95,,,,,,14.95,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2009,false,,,,,,,,,,,,,15.19,,,,,,15.19,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,,,,,,,,,,,,,15.92,,,,,,15.92,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,false,,,,,,,,,,,,,16.07,,,,,,16.07,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2009,false,,,,,,,,,,,,,17.34,,,,,,17.34,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2009,false,,,,,,,,,,,,,17.41,,,,,,17.41,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2009,false,,,,,,,,,,,,,17.98,,,,,,17.98,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2009,false,,,,,,,,,,,,,18.52,,,,,,18.52,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2009,false,,,,,,,,,,,,,19.15,,,,,,19.15,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2009,false,,,,,,,,,,,,,19.51,,,,,,19.51,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2009,false,,,,,,,,,,,,,19.93,,,,,,19.93,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,false,,,,,,,,,,,,,20.28,,,,,,20.28,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,,,,,,,,,,,,,20.41,,,,,,20.41,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2009,false,,,,,,,,,,,,,20.51,,,,,,20.51,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2009,false,,,,,,,,,,,,,20.85,,,,,,20.85,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2009,false,,,,,,,,,,,,,21.42,,,,,,21.42,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2009,false,,,,,,,,,,,,,21.46,,,,,,21.46,,,EN,2023-12-04T23:00:00.000Z
GHED_GGHE-DCHE_SHA2011,Domestic general government health expenditure (GGHE-D) as percentage of current health expenditure (CHE) (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2009,false,,,,,,,,,,,,,21.86,,,,,,21.86,,,EN,2023-12-04T23:00:00.000Z
